Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),F_{Drag} (lbs),F_{Side} (lbs),F_{Lift} (lbs),L/D,F_{Aero x} (lbs),F_{Aero y} (lbs),F_{Aero z} (lbs),F_{Prop x} (lbs),F_{Prop y} (lbs),F_{Prop z} (lbs),F_{Gear x} (lbs),F_{Gear y} (lbs),F_{Gear z} (lbs),F_{Ext x} (lbs),F_{Ext y} (lbs),F_{Ext z} (lbs),F_{Buoyant x} (lbs),F_{Buoyant y} (lbs),F_{Buoyant z} (lbs),F_{Weight x} (lbs),F_{Weight y} (lbs),F_{Weight z} (lbs),F_{Total x} (lbs),F_{Total y} (lbs),F_{Total z} (lbs),L_{Aero} (ft-lbs),M_{Aero} (ft-lbs),N_{Aero} (ft-lbs),L_{Aero MRC} (ft-lbs),M_{Aero MRC} (ft-lbs),N_{Aero MRC} (ft-lbs),L_{Prop} (ft-lbs),M_{Prop} (ft-lbs),N_{Prop} (ft-lbs),L_{Gear} (ft-lbs),M_{Gear} (ft-lbs),N_{Gear} (ft-lbs),L_{ext} (ft-lbs),M_{ext} (ft-lbs),N_{ext} (ft-lbs),L_{Buoyant} (ft-lbs),M_{Buoyant} (ft-lbs),N_{Buoyant} (ft-lbs),L_{Total} (ft-lbs),M_{Total} (ft-lbs),N_{Total} (ft-lbs),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/position/lat-geod-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/position/geod-alt-ft,/fdm/jsbsim/attitude/phi-rad,/fdm/jsbsim/attitude/theta-rad,/fdm/jsbsim/attitude/psi-rad,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/p-rad_sec,/fdm/jsbsim/velocities/q-rad_sec,/fdm/jsbsim/velocities/r-rad_sec,/fdm/jsbsim/velocities/phidot-rad_sec,/fdm/jsbsim/velocities/thetadot-rad_sec,/fdm/jsbsim/velocities/psidot-rad_sec,/fdm/jsbsim/inertia/cg-x-in,/fdm/jsbsim/inertia/iyy-slugs_ft2,/fdm/jsbsim/aero/qbar-psf,/fdm/jsbsim/metrics/aero-rp-x-in
198,0.06212463925025209,0.07105339691866726,-0.00593030102639655,-0.001164852273662513,-1.179451766443798,4.023320001631575,0.06156854024459105,0.07076706210364417,-0.001799312074086838,9.017383699e-15,1.012100472e-11,22333.5105534,22459.073312,18587.57658640873,10016.16302098373,-7277.648564023144,4.39879922462574,-9.18617820181691,33.81359221150753,-1.445495740546892,-1.673480104261957,22.07786879130744,-0.0009598240230747666,-7.2515974446804e-07,-0.0005627574224721308,18587.57658640873,10016.16302098374,-7277.648564023144,-3450.536447031642,19627.93294230915,-10356.06202534643,-3029.936600167712,19553.95502618593,-10356.06202534643,11504.95222410798,15260.79827505946,-11555.50968018699,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,-0.0003288441803306341,-2.484461276708316e-07,-0.0001928056590259075,0,0,0,-1.703632790513852,-0.2312431967976711,7.405071470967965,-0.0003288441803306341,-2.484461276708316e-07,-0.0001928056590259075,0,0,0,0,0,0,0,0,0,0,0,0,-8.151119686629585e-07,-0.0006325644990779925,0.00107888510771154,0,0,0,-8.151119686629585e-07,-0.0006325644990779925,0.00107888510771154,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,4303183.8098539,4303183.0200373,-1.795923857853214,12.93267842398074,22.19762689805286,0.9745943275582959,-0.03695757297688371,0.1075019004395715,0.1929854292238972,0.8147521756277177,-0.0665550029193155,0.0347163691034487,0.5749296457937993,-0.8105804520870175,0.06680389063267399,-0.03423499516072283,-0.580796466928897,-21.381979745239,26.646290782365,-84.269998685034,-84.301622718178,48.342563028994,1642348.449600578,1900654.169986123,-25033655.69531864,1669618.693142818,1876744.02178324,-25033655.69531864,0.8272586781834,4303183.0200373,0,-84.3016227181783933,48.3425630289940926,4303183.02003727946,-0.0313447844346572066,0.225717819600095043,0.387421675500278007,18587.5765864087298,0.00108427950153060031,0.00124011572095713727,-0.000103503278545018947,0.00105159906512267381,0.00123626281003857454,-0.000146021250076650905,0,0.0307289924332935123,9.01738369862881137e-15,0
199.2,0.06149677480292848,0.1162619660895245,-0.05262637337140055,-0.001269027985601364,-1.75490872554894,6.370899844174025,0.06093332723196648,0.1159807201219507,-0.04849603064985543,9.006272911e-15,1.011476749e-11,22319.747172,22445.3778622,18591.7517663482,10011.50463042522,-7231.020336971997,1.83786245097121,6.113351314227854,48.57250101965167,-1.439654776737834,-1.691983397803592,22.0521985152357,-0.001519874332353929,-7.687671135578078e-07,-0.000837347793383216,18591.7517663482,10011.50463042522,-7231.020336971997,-3452.267064312211,19625.91520927618,-10329.58332607492,-3028.263588453255,19552.5047451293,-10329.5833275092,11610.97189471967,15166.91591649567,-11546.47596158205,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,-0.0005207223584875464,-2.633863971368555e-07,-0.0002868827432394028,0,0,0,-1.720821936904762,-0.2256983511931482,7.392687389631372,-0.0005207223584875464,-2.633863971368555e-07,-0.0002868827432394028,0,0,0,0,0,0,0,0,0,0,0,0,-8.641286008438414e-07,-0.0009412163506412879,0.001708406690548046,0,0,0,-8.641286008438414e-07,-0.0009412163506412879,0.001708406690548046,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,4317045.0119495,4317044.2113924,-1.755886276411416,13.08014763124232,21.74793171938517,0.9752100493128998,-0.0364336262603281,0.1089681369404221,0.189113446854926,0.814896058806442,-0.06655613491864723,0.03581077489895429,0.5746584052360196,-0.8107008892862574,0.06681446895136858,-0.03532644098646298,-0.5805617430436441,-21.252900391967,26.650639855846,-84.238439060109,-84.270217528328,48.757736014549,1638206.76677053,1924206.481024354,-25046067.07948149,1665983.772382963,1900207.899800837,-25046067.07948149,0.83227236714209,4317044.2113924,0,-84.2702175283280326,48.7577360145494723,4317044.21139236353,-0.0306459968139624443,0.228291642812115614,0.379573014002182796,18591.7517663481958,0.00107332119966858908,0.00202915410310419925,-0.00091850348871480819,0.000845568372163345381,0.00200005726099227333,-0.00100635845309442261,0,0.0307289924332935123,9.00627291073228674e-15,0
200.4,0.06087894239019372,0.1137706849075627,0.001913887483339345,-0.001331226549911251,-1.832074648905447,-6.370715447773894,0.06030808868122499,0.1134944648976046,0.006043552361214037,8.995183037e-15,1.010853816e-11,22306.0012292,22431.6997057,18595.81833277921,10007.15181739465,-7184.020035883191,10.91369316922749,-11.43985068616691,47.85421027564277,-1.432671230710237,-1.707018992673697,22.02631784992267,0.00151986549779349,-8.33676859643513e-07,-0.0008741440774022583,18595.81833277921,10007.15181739465,-7184.020035883191,-3453.990488825777,19623.87592746555,-10303.13520126084,-3026.584151082905,19551.03281770652,-10303.13520126084,11714.92098223494,15073.34516214335,-11537.44264735322,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0.0005207193316891789,-2.856250489458034e-07,-0.0002994894748553634,0,0,0,-1.738059794594002,-0.2202892129962723,7.380253056377559,0.0005207193316891789,-2.856250489458034e-07,-0.0002994894748553634,0,0,0,0,0,0,0,0,0,0,0,0,-9.370900570208449e-07,-0.000982577018735523,-0.001708396760107193,0,0,0,-9.370900570208449e-07,-0.000982577018735523,-0.001708396760107193,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,4330895.374006,4330894.562547,-1.716776977685578,13.22837309652695,21.30283018490633,0.9758003380266356,-0.03591231346449042,0.1104352009260555,0.185278364751942,0.8150401605002215,-0.06656676301797536,0.03690685402094253,0.5743833971828909,-0.8108215945920376,0.0668346509799503,-0.03641948984819368,-0.580323265026322,-21.122767533013,26.655850232216,-84.206610228035,-84.238544401429,49.167869340922,1634063.011518588,1947756.357845147,-25058446.70757606,1662350.863096373,1923670.024485003,-25058446.70757606,0.83728605610077,4330894.562547,-6.4763868018384e-09,-84.238544401428868,49.1678693409219321,4330894.56254699267,-0.0299634107830505508,0.230878665216632889,0.371804526719847983,18595.818332779214,0.00106253798984082683,0.00198567304388598933,3.34036380969796927e-05,0.00105640265492785101,0.00198578247317146182,-2.68114123665737537e-05,0,0.0307289924332935123,8.99518303692438023e-15,0
201.6,0.06030801501795176,0.06709083017073297,0.002006989650971272,-0.001340282091383484,4.948093627859938,-6.370745778362129,0.05972984823746226,0.06681949067849245,0.006135960649705153,8.984114092e-15,1.010231676e-11,22292.2727758,22418.0388883,18598.07829318208,10005.89527516664,-7137.154128451734,4.973654097321454,-11.33350422818508,32.78021907649342,-1.426742603886591,-1.724342884064269,22.00412481337131,0.00151986549779349,-8.360577179348861e-07,0.002360917690326918,18598.07829318208,10005.89527516665,-7137.154128451734,-3455.706712407858,19621.81525535259,-10276.71760823531,-3024.898286366767,19549.53940807635,-10276.71760823531,11816.83232424648,14980.10905741744,-11528.40977579875,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0.0005207193316891789,-2.86440752006456e-07,0.000808871234767139,0,0,0,-1.755117664324768,-0.2152715995906196,7.367815055722798,0.0005207193316891789,-2.86440752006456e-07,0.000808871234767139,0,0,0,0,0,0,0,0,0,0,0,0,-9.39766248168786e-07,0.002653777020986297,-0.001708396760107193,0,0,0,-9.39766248168786e-07,0.002653777020986297,-0.001708396760107193,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,4344734.8964939,4344734.0739715,-1.680574246836207,13.37557954560534,20.85345576665536,0.9763808682022636,-0.03539920352495032,0.1118876656129409,0.1814068545620041,0.8152282210637871,-0.06658166021058801,0.03798908384966838,0.5740441268866341,-0.8109867523628115,0.06685909596349163,-0.03749865671034031,-0.5800208612833549,-20.994685358815,26.669949904187,-84.174518077777,-84.206609191366,49.57301135311,1629917.192485893,1971303.77470846,-25070794.61622492,1658719.972999853,1947130.369983553,-25070794.61622492,0.84229974505946,4344734.0739715,0,-84.2066091913661268,49.5730113531097629,4344734.07397152577,-0.0293315539315157116,0.233447902433220139,0.363961463547134323,18598.0782931820759,0.00105257342740544546,0.00117095588437563978,3.5028577462900513e-05,0.00105273333170914575,0.00117147950565284274,6.91229172208910079e-07,0,0.0307289924332935123,8.98411409197022509e-15,0
202.8,0.05974434835174947,0.105459049863647,0.002098601940843402,-0.00134051983861954,-1.979268233018887,-6.370721997136985,0.05915896857836899,0.1051925373338157,0.006226870954226171,8.973065978e-15,1.009610324e-11,22278.561722,22404.3953218,18600.03952953382,10004.767042254,-7090.661346608165,9.635681729904856,-11.22921459074922,45.30378561900017,-1.420721707408787,-1.742599128203281,21.9755125061191,0.00151986549779349,-8.389398008184709e-07,-0.0009443754349841057,18600.03952953382,10004.767042254,-7090.661346608165,-3457.415767256359,19619.73325463887,-10250.3303832234,-3023.206032660792,19548.02457337124,-10250.33038322339,11916.73870658209,14887.22938677856,-11519.37724821791,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0.0005207193316891789,-2.874281790354871e-07,-0.0003235513577237725,0,0,0,-1.771939742778523,-0.2103670572895379,7.355396702288951,0.0005207193316891789,-2.874281790354871e-07,-0.0003235513577237725,0,0,0,0,0,0,0,0,0,0,0,0,-9.430058381639697e-07,-0.001061520204119326,-0.001708396760107193,0,0,0,-9.430058381639697e-07,-0.001061520204119326,-0.001708396760107193,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,4358563.5799012,4358562.7461535,-1.645123622686522,13.52132800849028,20.40914691610034,0.9769379021620358,-0.03488449433756279,0.1133224381339938,0.1775765536027215,0.8154147382217218,-0.06659417864929104,0.03905779798216403,0.5737059425155115,-0.8111503867544108,0.06688115688204266,-0.03856432376314702,-0.579719547587435,-20.867724067489,26.684415527808,-84.142168398846,-84.174417653197,49.973211260429,1625769.318288121,1994848.70596091,-25083110.84198661,1655091.10977701,1970588.910528537,-25083110.84198661,0.84731343401814,4358562.7461535,-6.4764015190029e-09,-84.1744176531974233,49.9732112604286698,4358562.74615349714,-0.0287128238182166977,0.235991692990283164,0.356206811209197782,18600.0395295338167,0.00104273558819647561,0.00184060764614551705,3.66275135564606225e-05,0.00103883287222465205,0.00184090051048304486,-1.66920188680457896e-05,0,0.0307289924332935123,8.97306597762421011e-15,0
204,0.05919369383535404,0.09341018834274979,0.00218884938719207,-0.001343452499627343,-1.685586556911711,-6.370730818789425,0.05860115986928421,0.09314845043032345,0.006316403168640431,8.962038678e-15,1.008989761e-11,22264.8680806,22390.7690184,18601.77610915201,10003.76329819681,-7044.359169343539,8.037494539303674,-11.12750598417695,41.46187524889105,-1.414775006133538,-1.760270272304222,21.95034919414939,0.001519865667688883,-8.399422500028944e-07,-0.000804249367541753,18601.77610915201,10003.76329819681,-7044.359169343539,-3459.117671775029,19617.62997954403,-10223.97359914117,-3021.507415032239,19546.48836576667,-10223.97359914117,12014.67289342245,14794.72673685579,-11510.34520307304,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0.0005207193898968399,-2.877716269722441e-07,-0.0002755429304670542,0,0,0,-1.788600464476972,-0.2055729396814489,7.342981754756531,0.0005207193898968399,-2.877716269722441e-07,-0.0002755429304670542,0,0,0,0,0,0,0,0,0,0,0,0,-9.441326358584548e-07,-0.0009040122404392372,-0.001708396951077209,0,0,0,-9.441326358584548e-07,-0.0009040122404392372,-0.001708396951077209,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,4372381.4247318,4372380.5795966,-1.610412241913992,13.66619117798159,19.96983400291775,0.9774714996738018,-0.03436921818445911,0.1147445071424373,0.173787002527454,0.8155995620510316,-0.06660708356158015,0.0401171550284397,0.5733685243139968,-0.8113123500842186,0.06690362804607283,-0.03962062925330596,-0.5794190028750067,-20.741317380398,26.699236861069,-84.109566881466,-84.141975443322,50.368519044939,1621619.397516894,2018391.126039557,-25095395.42135447,1651464.281079757,1994045.620440016,-25095395.42135447,0.85232712297683,4372380.5795966,-3.2382045128638e-09,-84.1419754433218685,50.3685190449389637,4372380.57959661819,-0.0281069959358225957,0.238520032262781179,0.348539354427633674,18601.7761091520078,0.00103312485384439825,0.0016303153414890094,3.82026286367618249e-05,0.00103126970388936826,0.00163074502645238809,-7.85199409952755609e-06,0,0.0307289924332935123,8.96203867822652967e-15,0
205.2,0.05865473636936874,0.1090492172707071,0.00227659006509206,-0.001339984005091609,-2.176492970467372,-6.370721658363884,0.05805525130416547,0.1087922027057091,0.006403436879529688,8.951032122e-15,1.008369985e-11,22251.1917946,22377.1599179,18603.04526772349,10002.88108770506,-6998.9008418856,9.842928350810714,-11.02846112888363,46.60593594971164,-1.408840454414126,-1.777938340261255,21.92486015706471,0.001519865667688883,-8.389398008184709e-07,-0.001038478454453587,18603.04526772349,10002.88108770507,-6998.9008418856,-3460.812447820018,19615.50551907082,-10197.64710224355,-3019.802462382253,19544.93087828016,-10197.64710537502,12110.66765719185,14702.62057404597,-11501.3135591988,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0.0005207193898968399,-2.874281790354871e-07,-0.0003557918826118112,0,0,0,-1.804844188440657,-0.2008868793371221,7.330634426947167,0.0005207193898968399,-2.874281790354871e-07,-0.0003557918826118112,0,0,0,0,0,0,0,0,0,0,0,0,-9.430058381639697e-07,-0.001167296204568946,-0.001708396951077209,0,0,0,-9.430058381639697e-07,-0.001167296204568946,-0.001708396951077209,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,4386188.431511,4386187.5748258,-1.576411743060235,13.80816677923548,19.53551920644166,0.9779842944521104,-0.03385051764083585,0.1161368836229313,0.1700384857604618,0.8157834548364012,-0.06661026401820733,0.04115296981665589,0.5730330363533387,-0.8114733958301303,0.06691629145037785,-0.04065346400345696,-0.5791203966503886,-20.617473947486,26.714406217133,-84.076719116875,-84.109288119779,50.758985373912,1617467.438739366,2041931.009469019,-25107648.39076214,1647839.494527892,2017500.474123194,-25107648.39076214,0.85734081193551,4386187.5748258,-3.2382083153713e-09,-84.1092881197785402,50.7589853739124734,4386187.57482583821,-0.0275135752835039792,0.240997973962160023,0.340959131238996793,18603.0452677234862,0.0010237182715347494,0.00190326788809650274,3.973399235404847e-05,0.00102061164399336996,0.00190364063593258226,-1.30163116353274648e-05,0,0.0307289924332935123,8.95103212208900252e-15,0
206.4,0.05812718848182784,0.06756773987046945,0.002363691125133008,-0.001321079899629674,4.572781671925473,-6.370747669824861,0.05752076275357882,0.06731539846278387,0.006489812198039891,8.940046281e-15,1.007750996e-11,22237.5328614,22363.5680248,18604.17840264488,10002.11718197029,-6953.421143919773,4.69143804347355,-10.93172655154847,33.20437816687335,-1.402957545059311,-1.795004235967759,21.90282674128062,0.001519865667688883,-8.242786911477062e-07,0.002181842849183189,18604.17840264488,10002.1171819703,-6953.421143919773,-3462.50011443605,19613.35992989526,-10171.35094363422,-3018.091198181462,19543.35215171503,-10171.350945793,12204.75563257704,14610.92921354176,-11492.28242495459,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0.0005207193898968399,-2.82405153484433e-07,0.0007475186139345169,0,0,0,-1.8210144454934,-0.1963065008525189,7.318272502792287,0.0005207193898968399,-2.82405153484433e-07,0.0007475186139345169,0,0,0,0,0,0,0,0,0,0,0,0,-9.265260955173517e-07,0.002452488894589059,-0.001708396951077209,0,0,0,-9.265260955173517e-07,0.002452488894589059,-0.001708396951077209,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,4399984.600776,4399983.7323781,-1.543125485175927,13.94992818917293,19.10607074889958,0.9784742070718166,-0.03333257694150983,0.1175224830959888,0.1663298874446244,0.815965523374419,-0.06661700918127351,0.04218435094221231,0.5726979303092897,-0.8116326421577036,0.06693257660431111,-0.04168183735794155,-0.5788221738269876,-20.493525338618,26.729915028164,-84.043630597727,-84.07636114264,51.144661516383,1613313.450498204,2065468.330862572,-25119869.78657444,1644216.757709135,2040953.446069533,-25119869.78657444,0.8623545008942,4399983.7323781,-3.2382121668479e-09,-84.0763611426399962,51.1446615163830032,4399983.73237808701,-0.026932620487754879,0.243472177317838046,0.333463841687276441,18604.178402644884,0.0010145108239352199,0.00117927952887073874,4.12541926337402801e-05,0.00101686614812022068,0.00117996279925385418,9.77013574512699843e-06,0,0.0307289924332935123,8.94004628135482805e-15,0
207.6,0.05740830462978726,0.05269501922364651,0.0003518539767253354,0.0003760789808164384,4.529461384584752,-4.41812225291528,0.0567947632036923,0.05244777266823845,0.004477231476691886,8.929081101e-15,1.007132791e-11,22223.8912442,22349.9932971,18613.00701707494,9986.877754042211,-6907.936344642166,2.444789798465308,-10.12846417071399,28.49333288406189,-1.397208300405671,-1.812948600441432,21.87770421402686,0.001054029659361654,2.299409295138675e-07,0.002161172356291533,18613.00701707494,9986.877754042214,-6907.936344642166,-3464.180687605307,19611.19331292156,-10145.0849866733,-3016.373645738036,19541.75229431997,-10145.08498866652,12296.96940751863,14519.66993476805,-11483.25173922757,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0.0003611198626458645,7.877979157910886e-08,0.000740436720661819,0,0,0,-1.837245937367224,-0.1904062757722618,7.305899884604855,0.0003611198626458645,7.877979157910886e-08,0.000740436720661819,0,0,0,0,0,0,0,0,0,0,0,0,2.584638835264244e-07,0.00242925433657245,-0.001184776454051072,0,0,0,2.584638835264244e-07,0.00242925433657245,-0.001184776454051072,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,4413769.9330819,4413769.0528082,-1.499399805520101,14.09253500086726,18.72779708217202,0.9788779540657662,-0.03276986270455127,0.1189130369510396,0.1630453214912138,0.8159210214069819,-0.0666107091738438,0.04323591014607799,0.5726836442656569,-0.8115629237929998,0.06693605980798102,-0.04273048560397918,-0.5788430619090322,-20.361647145508,26.703639649965,-84.010306718616,-84.043199874536,51.52559926353,1609157.441308137,2089003.064909681,-25132059.64509476,1640596.078175525,2064404.510844345,-25132059.64509476,0.86736818985288,4413769.0528082,0,-84.0431998745363131,51.5255992635299833,4413769.05280821864,-0.0261694634100884012,0.245961135717675694,0.326861720729288763,18613.0070170749386,0.00100196393377769213,0.000919701584854337685,6.14101038009259945e-06,0.000997463605611643165,0.000919547366839110138,-1.84827023167617473e-05,0,0.0307289924332935123,8.92908110070721472e-15,0
208.8,0.05671936393946327,0.08063303169387223,0.08040529539346622,-0.001788440864650828,-1.982279462374751,-6.370809894596889,0.05609890216177818,0.08039091331688548,0.08452994196410035,8.918136489e-15,1.006515367e-11,22210.2668611,22336.435653,18622.83704175342,9968.971384624409,-6863.344963596865,19.6321489942887,-36.00355909568609,37.6872106931301,-1.391149966005338,-1.830455160236933,21.84944206621466,0.00151988214754201,-1.141434234406007e-06,-0.0009457827634724922,18622.83704175342,9968.971384624412,-6863.344963596865,-3465.854209820576,19609.00567487571,-10118.84917960965,-3014.649854746065,19540.13131080094,-10118.84918203864,12387.34131536976,14428.85893043092,-11474.22151002693,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0.0005207250360399485,-3.910654413630255e-07,-0.0003240335208829492,0,0,0,-1.853046160851023,-0.1843432408981679,7.293608768785772,0.0005207250360399485,-3.910654413630255e-07,-0.0003240335208829492,0,0,0,0,0,0,0,0,0,0,0,0,-1.283023103534924e-06,-0.001063102104250263,-0.001708415475168801,0,0,0,-1.283023103534924e-06,-0.001063102104250263,-0.001708415475168801,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,4427544.4290061,4427543.5366934,-1.454233082353922,14.23211914408063,18.36333626569144,0.9792535887739175,-0.03219644613428747,0.1202732190711022,0.1598754221114114,0.8158326225731134,-0.06659107967900178,0.04426545674224534,0.5727332097033964,-0.8114488234698803,0.06692613822096277,-0.04375722312893152,-0.5789274604440902,-20.231089043741,26.669616463564,-83.976752776598,-84.009809581171,51.901850853273,1604999.419666826,2112535.186407422,-25144218.00256635,1636977.463454804,2087853.643118062,-25144218.00256635,0.87238187881156,4427543.5366934,0,-84.009809581171325,51.9018508532731957,4427543.53669337928,-0.0253811553785017949,0.24839733860032423,0.320500679487195794,18622.837041753417,0.000989939650380575794,0.00140731188892301079,0.00140333714065461507,0.00133670239214150649,0.00144247310985308442,0.00141046007014344519,0,0.0307289924332935123,8.91813648884481027e-15,0
210,0.05600874455343451,0.06890680398779041,0.004121297948398307,-0.002084757786991095,-2.041444789347128,-3.612574841351242,0.05538131367345803,0.06866982611545004,0.008245188761382511,8.907212488e-15,1.005898728e-11,22196.6597968,22322.8951779,18633.7134659386,9949.098075768839,-6818.495147883999,4.851134538293399,-11.06314669849944,34.00128067695591,-1.385500863431123,-1.848463961248291,21.82443064675147,0.0008618540145639176,-1.2985710475501e-06,-0.0009740416340950339,18633.7134659386,9949.098075768843,-6818.495147883999,-3467.520660694737,19606.79719773932,-10092.64352071597,-3012.919809060415,19538.48937836769,-10092.64352305532,12475.90367913752,14338.51144097287,-11465.19181234484,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0.0002952787908725441,-4.449019002095156e-07,-0.0003337152593303472,0,0,0,-1.868858564879052,-0.1781811956961075,7.281286474065737,0.0002952787908725441,-4.449019002095156e-07,-0.0003337152593303472,0,0,0,0,0,0,0,0,0,0,0,0,-1.459651905793197e-06,-0.00109486633804985,-0.0009687624387183984,0,0,0,-1.459651905793197e-06,-0.00109486633804985,-0.0009687624387183984,0.03994768943,           0,           0,           0,0.03072899243,           0,           0,           0,0.01536449253,0.3426088246,11.02311311,0,0,0,4441308.0891392,4441307.1846239,-1.408142198588946,14.37215278585714,18.01031625001994,0.9796016174892921,-0.03161962436693264,0.1216326919169732,0.1568003785468234,0.8157098452671645,-0.06657651135105586,0.04529695343761994,0.5728291216246799,-0.8112999849882121,0.06692138255724499,-0.04478587289259522,-0.5790579320067171,-20.098710177507,26.62985939075,-83.942973971941,-83.976195432064,52.273468898172,1600839.394043785,2136064.670228526,-25156344.89516678,1633360.921038894,2111300.817634462,-25156344.89516678,0.87739556777025,4441307.1846239,3.2382240133414e-09,-83.9761954320636761,52.2734688981715223,4441307.18462388404,-0.0245767177016489591,0.250841386712882697,0.314339317888286285,18633.7134659385956,0.000977537002365873233,0.00120265060661330124,7.19302186552378206e-05,0.000988389790288128666,0.00120405504607963652,4.37226138168955245e-05,0,0.0307289924332935123,8.90721248822840318e-15,0
